u_4947,173,1,1,18,12,0,9,41,13,12,16,5,6,2,13,8,5,8,3
u_4946,372,10,14,66,15,12,56,55,14,9,26,14,18,0,18,10,20,8,7
u_4945,185,4,6,19,14,2,3,45,24,5,14,11,15,0,13,3,1,2,4
u_4944,45,0,0,2,4,3,0,6,6,0,4,0,16,0,2,0,1,1,0
u_4943,36,0,1,1,2,1,4,14,2,0,1,0,4,0,4,1,1,0,0
u_4942,353,11,14,41,29,7,15,65,42,6,25,7,50,1,19,7,5,3,6
u_4941,37,0,0,5,2,1,0,12,3,2,5,1,4,0,2,0,0,0,0
u_4940,377,9,16,76,17,7,30,66,22,11,29,13,17,5,9,19,15,13,3
u_4949,51,0,1,7,2,1,3,22,3,3,4,1,3,0,1,0,0,0,0
u_4948,393,6,6,62,20,6,30,103,25,9,33,12,14,2,29,8,13,9,6
u_3741,192,2,4,24,15,3,23,29,35,9,23,0,16,0,6,1,2,0,0
u_4693,78,1,1,3,3,1,1,23,6,2,5,0,3,0,15,0,2,4,8
u_2459,170,5,5,26,6,2,15,39,18,8,24,0,6,0,5,2,6,1,2
u_2458,231,2,4,48,19,4,14,13,41,6,33,9,30,0,4,2,1,0,1
u_2457,412,27,32,82,29,8,16,19,74,9,32,21,30,1,11,11,3,3,4
u_2456,280,7,5,53,21,7,22,57,32,11,14,8,20,2,10,2,3,5,1
u_2455,145,11,7,4,20,6,3,6,25,3,13,11,26,0,3,1,3,3,0
u_2454,333,9,24,60,39,16,25,44,41,5,21,0,24,1,12,4,4,1,3
u_2453,678,0,0,65,33,2,67,197,90,46,92,8,25,1,28,0,16,4,4
u_4691,66,0,3,10,4,0,4,23,9,1,5,0,2,0,2,1,2,0,0
u_2451,106,1,2,14,10,2,3,21,17,1,10,9,5,0,6,2,2,0,1
u_2450,25,0,0,0,1,0,1,13,2,3,3,0,0,0,1,0,0,0,1
u_4690,115,0,2,17,9,3,8,4,15,0,10,20,22,0,3,0,0,0,2
u_4697,292,14,34,59,21,26,33,31,9,5,17,5,16,0,1,17,2,1,1
u_4696,45,2,3,9,3,1,3,2,9,2,4,1,4,0,0,1,1,0,0
u_971,276,2,11,21,39,17,6,24,46,18,22,17,37,0,7,0,5,3,1
u_243,42,1,1,18,2,0,6,6,1,2,2,1,1,0,1,0,0,0,0
u_973,206,3,7,37,16,5,27,61,15,0,6,1,9,4,9,2,3,0,1
u_972,42,0,1,9,2,0,3,10,4,1,5,0,2,0,3,1,1,0,0
u_975,392,0,1,37,24,3,27,84,55,23,46,7,30,8,20,0,17,6,4
u_974,94,3,2,18,10,2,7,9,19,4,4,0,7,0,8,1,0,0,0
u_977,301,1,4,43,16,5,9,50,36,16,28,32,33,1,12,1,6,4,4
u_4032,307,2,4,26,40,5,11,27,94,12,26,3,18,0,17,2,0,1,19
u_979,121,1,2,23,9,1,11,7,31,3,12,0,7,0,12,0,1,0,1
u_978,56,1,0,9,0,1,3,17,4,2,6,2,3,1,3,2,1,1,0
u_4694,117,0,1,7,5,2,3,32,11,6,15,2,7,0,7,1,11,4,3
u_4031,76,0,0,5,2,0,0,5,8,3,9,35,5,0,2,0,2,0,0
u_4030,131,0,2,31,8,4,4,20,20,8,11,6,9,0,3,2,1,1,1
u_4037,64,0,1,10,2,1,7,24,3,0,2,0,2,0,4,4,3,0,1
u_4036,113,2,4,42,5,3,8,15,12,4,4,3,4,0,4,0,1,0,2
u_4035,88,1,0,21,3,1,2,12,21,5,10,3,5,0,4,0,0,0,0
u_244,165,1,2,29,7,4,30,26,18,9,14,3,12,0,4,1,3,2,0
u_249,147,1,1,33,9,3,14,16,25,9,16,1,10,0,3,3,1,2,0
u_248,65,0,0,1,8,1,1,7,19,1,9,3,8,0,6,0,1,0,0
u_4915,178,4,4,21,24,3,7,17,25,9,21,4,27,0,5,1,2,3,1
u_395,23,1,1,10,1,0,1,4,2,0,1,0,0,0,2,0,0,0,0
u_394,24,0,0,1,1,0,0,0,9,0,8,0,5,0,0,0,0,0,0
u_397,68,1,1,10,5,1,3,8,14,2,7,1,8,0,5,2,0,0,0
u_396,187,3,1,64,6,0,20,54,8,4,5,1,4,0,7,4,4,0,2
u_391,132,0,0,6,4,0,6,22,14,14,20,3,4,0,14,0,8,13,4
u_390,228,4,3,42,7,2,6,25,11,4,18,71,19,0,1,5,6,4,0
u_393,82,1,1,19,0,0,6,26,2,5,6,0,2,0,5,2,4,3,0
u_392,510,14,20,113,25,5,31,104,55,25,40,11,17,2,17,10,12,3,6
u_399,44,5,5,16,2,0,0,3,4,0,5,1,2,0,0,1,0,0,0
u_398,345,1,4,69,10,3,13,58,42,25,51,7,24,1,9,2,19,5,2
u_4129,41,0,0,1,2,1,2,20,5,2,0,0,2,0,4,0,2,0,0
u_4128,68,0,0,13,1,0,5,17,8,4,10,1,0,0,1,2,5,0,1
u_4121,199,0,3,11,20,10,2,12,33,1,18,25,53,0,8,0,1,1,1
u_4120,35,0,0,18,2,1,2,7,1,0,0,1,1,0,1,0,0,0,1
u_4123,82,1,3,8,4,5,2,13,5,7,8,13,7,0,1,4,1,0,0
u_4122,359,5,4,105,11,1,18,64,41,25,25,4,13,9,20,4,4,4,2
u_4125,35,0,0,9,1,0,4,8,2,2,5,0,1,0,1,1,1,0,0
u_4124,318,1,3,103,27,10,22,29,46,8,16,6,34,0,7,2,0,0,4
u_4127,194,7,19,20,39,10,8,8,32,3,11,0,22,0,3,11,0,0,1
u_4126,428,21,33,60,38,16,32,33,63,9,38,19,35,0,12,9,4,1,5
u_3,92,2,2,19,21,2,4,7,18,0,3,1,4,0,2,1,0,0,6
u_2,158,0,0,14,11,0,13,52,26,6,15,0,8,0,8,0,1,1,3
u_1,99,14,18,11,4,3,3,21,4,2,2,0,3,0,2,12,0,0,0
u_7,73,0,0,3,8,0,2,5,24,2,14,1,9,0,4,0,1,0,0
u_6,124,9,12,21,5,0,25,15,9,1,2,0,1,0,4,16,0,0,4
u_5,146,3,4,29,5,0,9,42,8,10,13,2,6,4,4,2,2,2,1
u_4,45,0,1,0,4,2,1,5,16,1,3,3,6,0,1,0,0,0,2
u_9,140,9,5,19,4,0,10,36,11,12,18,0,7,1,5,0,1,1,1
u_8,179,3,1,10,6,0,22,62,23,8,19,1,12,0,8,1,2,0,1
u_2871,27,0,0,4,0,0,0,3,3,1,2,11,2,0,0,1,0,0,0
u_2870,81,3,2,11,1,0,5,23,11,3,11,0,5,0,5,0,0,1,0
u_2873,318,28,43,37,23,6,45,47,23,1,14,1,11,0,12,21,4,0,2
u_2872,560,11,10,123,11,3,37,158,42,39,52,8,20,6,13,6,13,8,0
u_2875,84,0,1,4,6,3,3,9,21,3,7,3,17,0,5,0,0,1,1
u_2874,128,6,4,36,1,0,9,25,3,8,9,0,6,0,4,2,7,7,1
u_2877,64,2,3,7,2,1,2,6,10,0,9,3,11,0,4,2,1,1,0
u_2876,318,5,4,36,34,5,12,27,85,16,41,7,24,0,14,4,1,1,2
u_2879,30,0,0,6,0,0,4,10,1,4,3,0,0,0,2,0,0,0,0
u_2878,802,31,45,109,62,19,66,188,53,17,48,15,57,3,19,27,29,10,4
u_3476,481,7,10,53,34,7,43,115,59,13,31,0,8,0,38,8,18,11,26
u_3477,212,11,11,38,1,1,50,35,3,2,6,2,1,7,7,35,2,0,0
u_3474,350,12,6,58,7,3,38,76,14,15,33,8,16,2,14,10,20,16,2
u_3475,420,3,5,73,9,4,42,138,21,27,43,5,8,2,21,3,7,6,3
u_3472,79,3,4,12,6,1,4,15,10,5,6,1,6,0,3,1,0,1,1
u_3473,226,0,1,49,5,3,44,69,19,5,9,0,5,0,10,1,4,1,1
u_3470,112,6,2,36,5,1,14,13,8,3,9,4,7,0,3,0,1,0,0
u_3471,505,7,4,80,26,6,31,103,70,40,54,9,37,0,18,2,8,3,7
u_3478,71,3,5,14,1,1,7,19,0,1,8,1,0,0,3,4,3,1,0
u_3479,96,5,2,19,6,2,7,20,10,4,7,2,3,1,3,2,2,1,0
u_3007,209,3,6,50,15,2,28,25,24,4,17,2,22,0,4,2,4,1,0
u_3006,90,2,3,14,5,3,2,16,13,4,9,1,11,0,6,0,1,0,0
u_3005,181,1,1,13,21,4,4,16,32,1,18,8,47,0,9,0,2,3,1
u_3004,162,2,2,15,5,0,23,38,9,8,24,7,7,6,3,1,10,2,0
u_3003,174,6,9,11,34,6,3,10,35,7,12,3,27,0,4,3,1,2,1
u_3002,241,11,8,76,12,4,14,30,15,5,14,8,10,5,6,8,7,6,2
u_3001,535,5,5,40,26,3,22,73,100,27,106,17,37,2,32,3,9,3,25
u_3000,129,1,1,18,21,2,8,9,22,3,13,2,20,0,3,0,1,4,1
u_3009,43,0,0,8,3,0,8,5,9,2,2,0,5,0,1,0,0,0,0
u_3008,59,0,1,4,6,3,1,4,10,2,7,1,17,0,0,0,1,2,0
u_2202,67,1,1,27,1,0,12,10,2,1,4,0,6,0,1,0,1,0,0
u_2203,886,4,27,158,106,25,89,96,153,20,43,14,70,0,51,10,8,2,10
u_2200,79,0,0,6,10,1,1,2,20,0,9,3,24,0,2,0,0,0,1
u_2201,129,2,4,16,24,2,2,7,25,2,1,1,19,0,10,0,2,1,11
u_2206,184,3,3,34,6,1,19,60,12,8,17,0,4,2,8,1,4,1,1
u_2207,38,0,1,9,3,1,0,6,6,1,4,1,3,1,1,1,0,0,0
u_2204,31,0,0,1,0,0,0,1,1,0,2,5,18,1,2,0,0,0,0
u_2205,250,3,8,33,16,6,18,44,30,11,20,10,16,0,8,15,4,6,2
u_2208,278,4,6,75,2,2,13,76,21,27,22,2,4,3,5,2,9,3,2
u_2209,19,1,0,10,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0
u_3915,26,0,0,7,0,0,0,5,3,0,5,4,1,0,1,0,0,0,0
u_3914,164,1,0,7,12,2,2,19,42,8,32,6,20,0,6,1,2,0,4
u_3917,147,0,0,18,5,2,24,22,18,9,30,0,6,0,5,0,6,2,0
u_3916,756,13,14,151,46,17,36,162,73,37,49,30,58,6,26,11,15,6,6
u_4338,35,3,3,8,1,0,2,7,2,2,2,2,0,0,1,1,1,0,0
u_4339,99,1,0,9,9,0,1,7,32,3,19,0,15,0,2,0,1,0,0
u_3913,185,3,3,45,8,3,13,27,26,6,23,4,12,0,6,2,3,0,1
u_3912,212,9,8,17,11,5,14,34,32,13,17,6,9,2,9,5,8,6,7
u_4334,236,1,0,10,22,4,3,10,39,2,30,52,51,0,6,0,4,1,1
u_4335,457,9,13,55,35,5,34,77,77,20,50,12,33,0,19,2,7,3,6
u_4336,182,5,10,63,6,3,23,16,8,7,11,13,2,0,2,1,11,1,0
u_565,28,0,1,4,1,1,0,8,4,1,4,1,3,0,0,0,0,0,0
u_4330,42,1,1,5,0,0,7,22,1,1,1,0,0,0,2,0,0,0,1
u_4331,53,0,0,7,4,0,7,6,14,4,6,2,2,0,1,0,0,0,0
u_4332,18,0,0,3,0,0,1,7,1,2,1,2,0,0,1,0,0,0,0
u_4333,327,5,16,25,36,20,4,18,55,3,23,9,86,0,12,4,6,3,2
u_708,23,0,0,3,0,0,0,7,5,1,2,0,1,0,2,1,0,0,1
u_709,50,0,0,19,0,1,4,4,2,1,3,11,2,2,0,0,0,0,1
u_702,473,6,9,123,18,1,41,105,38,23,23,2,14,1,45,10,5,6,3
u_703,35,1,1,6,1,0,2,9,1,1,4,2,2,0,0,1,3,1,0
u_700,52,0,0,2,1,0,1,6,3,5,10,0,8,0,0,0,3,13,0
u_701,71,0,0,15,2,0,4,23,3,9,5,0,2,0,3,1,2,2,0
u_706,146,0,2,16,0,1,15,86,3,3,9,0,2,0,3,1,4,1,0
u_707,78,1,2,8,1,1,7,10,10,1,21,3,8,0,3,0,2,0,0
u_704,41,0,0,6,0,1,1,8,5,0,7,4,3,0,4,0,1,1,0
u_705,150,12,9,13,12,3,1,13,22,5,9,24,17,0,4,6,0,0,0
u_3649,82,2,3,13,3,2,7,20,6,1,6,3,6,0,3,6,0,1,0
u_3648,469,6,8,93,30,5,28,69,79,20,52,11,36,0,18,4,7,0,3
u_3645,123,1,2,21,12,7,6,8,21,0,8,5,22,0,4,0,2,1,3
u_3644,47,0,0,13,0,0,4,12,2,10,3,0,1,0,2,0,0,0,0
u_3647,46,1,1,10,5,4,2,4,6,1,3,1,5,0,2,0,0,0,1
u_3646,184,1,1,6,9,3,2,18,23,10,23,12,47,0,6,1,7,14,1
u_3641,549,3,0,77,26,3,32,139,55,37,58,20,34,4,21,3,13,6,18
u_3640,108,3,4,13,4,1,4,24,16,6,15,4,2,0,5,2,3,0,2
u_3643,239,1,0,24,15,1,24,33,35,15,37,8,15,0,14,1,6,3,7
u_3642,11,1,1,2,0,0,2,0,0,0,0,0,0,2,1,2,0,0,0
u_5429,147,3,7,34,2,2,22,59,2,1,5,1,1,2,3,2,1,0,0
u_5428,583,2,8,76,20,4,75,185,63,29,60,7,18,0,20,3,9,1,3
u_5427,160,2,3,33,8,1,6,39,13,8,11,2,7,2,12,2,4,5,2
u_5426,321,6,9,49,21,4,18,43,58,8,53,8,22,0,11,4,5,0,2
u_5425,48,1,0,8,2,1,2,17,2,4,4,0,5,0,1,0,0,1,0
u_5424,170,3,5,45,7,3,16,35,15,8,14,2,6,0,5,1,3,0,2
u_5423,133,1,2,18,6,1,6,34,9,11,12,2,5,2,7,3,5,5,4
u_5422,208,2,3,100,2,1,28,24,1,7,10,3,2,0,2,3,7,11,2
u_5421,96,0,1,10,1,2,7,44,5,7,9,1,1,1,5,0,1,1,0
u_5420,152,18,42,24,11,8,7,7,5,0,0,0,3,0,2,23,2,0,0
u_1519,88,0,2,21,3,0,3,20,2,6,10,5,3,2,1,3,3,4,0
u_1518,66,0,1,3,6,3,5,5,11,0,5,2,20,0,4,0,0,1,0
u_1517,56,2,2,7,0,0,1,17,2,7,6,0,1,5,2,1,2,0,1
u_1516,244,8,5,54,11,1,19,41,37,15,23,3,11,0,6,5,3,0,2
u_1515,44,0,1,7,6,1,1,10,7,0,1,1,4,0,4,1,0,0,0
u_1514,166,1,1,35,12,4,5,28,19,9,15,3,20,3,4,1,1,4,1
u_1513,279,2,4,16,21,2,26,55,24,5,30,10,16,0,30,5,19,8,6
u_1512,31,0,0,9,2,0,0,4,4,0,4,3,3,1,1,0,0,0,0
u_1511,180,4,5,9,18,2,11,30,24,4,15,3,9,1,18,9,12,5,1
u_1686,31,0,1,6,2,1,3,7,3,1,4,0,2,0,1,0,0,0,0
u_5522,680,7,12,150,29,9,62,181,39,29,37,18,31,14,15,13,22,8,4
u_5523,569,24,48,85,59,13,39,48,97,9,45,7,50,1,12,23,5,0,4
u_5520,301,5,10,36,29,2,31,48,48,8,34,3,22,0,10,5,4,3,3
u_5521,69,3,4,15,3,0,4,18,4,2,7,1,2,1,3,2,0,0,0
u_5526,377,0,2,20,3,2,25,156,21,37,32,1,10,0,24,2,29,11,2
u_5527,27,0,0,2,3,0,1,11,3,3,3,0,1,0,0,0,0,0,0
u_5524,221,10,19,64,1,1,26,24,4,6,16,1,2,0,4,25,14,3,1
u_5525,35,6,6,9,2,0,3,3,1,0,1,0,1,0,1,2,0,0,0
u_5528,123,1,2,11,4,0,9,43,5,7,11,2,3,1,8,4,4,5,3
u_5529,25,0,1,7,0,0,3,9,2,0,0,0,0,1,2,0,0,0,0
u_2998,72,6,6,18,2,0,8,13,5,0,3,1,4,0,2,2,1,0,1
u_2999,105,14,38,19,8,7,0,4,0,0,0,0,2,0,0,13,0,0,0
u_2992,35,1,1,5,1,0,2,7,8,3,4,1,1,0,1,0,0,0,0
u_2993,137,1,6,15,13,9,5,16,19,9,18,3,15,0,3,0,4,1,0
u_2990,395,16,18,63,7,6,57,101,21,13,26,4,10,1,19,24,6,1,2
u_2991,87,2,4,8,5,1,4,22,6,2,8,2,2,0,8,5,5,3,0
u_2996,412,22,27,70,38,11,29,34,69,8,44,9,29,0,11,7,2,1,1
u_2997,271,7,7,55,12,5,43,63,20,8,20,5,3,0,12,5,4,1,1
u_2994,308,4,3,82,18,1,14,29,68,18,27,7,18,0,11,1,2,0,5
u_2995,640,34,52,62,73,22,18,42,118,10,45,24,71,0,35,22,5,2,5
u_4921,382,5,10,71,16,3,17,66,37,21,61,7,24,0,8,4,21,10,1
u_4920,65,0,1,6,3,1,4,15,2,3,6,1,4,1,3,3,4,8,0
u_4923,34,1,0,5,0,0,3,13,1,2,2,1,0,0,3,0,2,1,0
u_4922,218,5,5,71,4,3,21,59,7,14,8,4,6,2,2,2,3,2,0
u_4925,80,1,2,39,2,0,11,11,1,4,3,1,1,0,1,1,2,0,0
u_4924,55,0,1,4,1,1,5,25,1,3,6,0,0,1,5,1,0,1,0
u_4927,257,3,6,30,24,4,21,38,52,7,28,5,28,0,6,1,2,0,2
u_4926,30,2,4,9,1,0,4,2,3,0,0,0,1,0,1,1,0,0,2
u_4929,67,0,1,5,2,1,3,21,5,5,8,2,3,0,4,1,3,3,0
u_4928,278,3,2,79,1,2,29,88,10,13,19,2,5,6,4,4,9,1,1
u_4699,142,2,3,11,18,2,6,11,41,5,23,3,11,0,5,1,0,0,0
u_4698,35,0,0,7,2,1,2,12,2,1,2,1,3,0,1,0,1,0,0
u_4365,11,0,0,2,1,0,0,4,1,0,0,0,1,0,2,0,0,0,0
u_4361,280,16,24,27,26,11,16,36,26,17,21,2,15,0,8,15,5,7,8
u_2438,226,2,6,36,8,3,18,52,27,7,23,10,15,1,12,4,1,1,0
u_1469,44,2,1,23,0,0,5,5,1,1,0,0,0,0,3,1,1,0,1
u_2431,29,0,0,3,1,0,2,12,5,2,1,0,0,0,1,2,0,0,0
u_2430,50,0,0,13,5,1,4,3,10,2,5,3,4,0,0,0,0,0,0
u_2433,62,3,2,11,3,1,6,11,8,0,2,1,3,0,7,4,0,0,0
u_2432,67,0,0,5,7,1,7,8,12,1,5,1,12,0,5,0,0,1,2
u_2435,177,1,1,32,16,2,10,18,47,8,15,1,14,0,7,0,1,0,4
u_2434,34,0,0,4,2,0,3,6,8,2,4,0,2,0,2,0,0,0,1
u_2437,53,0,0,4,3,0,2,14,10,4,6,1,3,0,5,0,0,0,1
u_2436,502,7,11,131,29,6,26,93,56,21,47,3,30,2,23,2,8,6,1
u_4360,58,4,12,18,6,0,4,6,2,0,0,0,2,0,1,3,0,0,0
u_959,150,1,1,11,11,2,25,31,22,1,20,0,6,0,12,4,2,0,1
u_958,214,3,2,31,2,1,10,64,8,13,28,6,2,13,12,3,6,9,1
u_957,501,11,9,59,16,1,35,203,30,24,33,8,16,3,27,5,9,8,4
u_956,191,12,16,29,9,3,12,28,15,3,10,1,20,1,8,18,2,4,0
u_955,422,4,5,61,24,8,39,91,54,19,49,6,28,0,12,1,8,4,9
u_954,167,4,6,38,10,4,7,42,13,5,9,4,11,0,6,4,1,2,1
u_953,394,17,13,38,17,3,27,70,41,22,32,7,26,9,21,12,17,10,12
u_952,216,9,6,69,3,1,20,69,6,6,8,2,4,1,7,3,1,1,0
u_951,39,12,7,7,2,0,0,2,2,0,3,1,0,0,0,2,0,1,0
u_950,46,1,0,2,4,1,2,3,10,0,6,0,14,0,3,0,0,0,0
u_2938,365,12,22,64,39,16,39,33,37,2,27,6,38,2,5,13,5,2,3
u_1310,37,0,1,5,1,1,4,15,2,1,2,0,2,0,2,0,0,1,0
u_1166,33,0,0,5,4,0,3,4,5,0,4,1,4,0,1,0,1,1,0
u_1167,64,0,1,13,3,2,11,18,5,1,4,0,3,0,2,0,0,0,1
u_1164,420,2,3,69,7,4,73,156,17,16,33,2,9,0,8,3,13,4,1
u_1165,174,10,8,21,10,2,6,24,20,5,16,7,28,0,6,4,1,4,2
u_1162,187,1,2,20,6,0,33,60,7,8,15,0,4,0,16,2,5,6,2
u_1163,101,0,0,16,10,0,6,4,29,2,20,2,8,0,2,0,2,0,0
u_1160,44,5,4,12,1,0,2,9,3,0,2,2,2,0,1,0,0,1,0
u_1161,114,2,1,21,4,0,5,28,6,8,13,6,6,0,2,2,4,3,3
u_2930,25,0,1,3,0,1,1,10,1,4,1,0,1,1,1,0,0,0,0
u_4935,26,2,1,3,0,0,3,9,2,1,0,0,0,1,4,0,0,0,0
u_1168,231,3,0,87,7,1,30,40,19,10,14,1,10,1,3,1,2,0,2
u_2931,261,7,11,38,19,2,14,51,42,20,26,4,11,1,8,3,3,0,1
u_4103,155,1,2,17,0,1,15,79,5,8,6,0,4,0,10,3,3,0,1
u_4102,59,0,0,4,2,0,3,2,5,0,9,28,3,0,1,0,2,0,0
u_4101,127,1,1,12,9,1,5,22,21,8,12,12,10,0,12,0,0,0,1
u_4100,57,0,1,6,4,0,2,8,17,3,3,0,4,0,5,0,1,0,3
u_4107,555,16,13,106,47,14,27,73,88,25,43,19,50,2,14,5,7,4,2
u_4106,21,1,1,11,0,0,2,3,0,0,0,2,0,0,1,0,0,0,0
u_4105,16,0,0,6,1,0,2,2,2,0,0,0,1,0,1,0,0,0,1
u_4104,198,3,2,23,16,3,8,17,37,6,24,21,25,0,7,1,4,0,1
u_4109,32,0,0,0,0,0,0,3,7,0,5,2,13,0,0,0,1,1,0
u_4108,50,0,1,4,0,1,2,27,2,0,3,0,1,0,7,0,1,0,1
u_4824,311,4,6,59,13,3,24,99,27,16,18,2,10,1,19,3,3,0,4
u_4825,83,4,5,13,6,1,2,10,17,3,6,1,6,0,2,6,0,0,1
u_4826,254,2,4,19,24,3,15,57,38,9,25,4,20,0,25,2,3,1,3
u_2439,68,0,0,8,3,0,15,9,10,1,12,0,3,0,5,0,1,0,1
u_2859,218,5,5,53,13,1,15,47,19,7,15,3,14,3,12,2,3,1,0
u_4827,78,18,12,20,2,0,4,7,0,1,0,0,1,0,0,9,1,2,1
u_2853,97,6,4,42,1,1,14,15,2,3,3,0,0,0,0,5,1,0,0
u_4532,226,0,0,16,13,4,14,46,46,7,38,0,17,0,15,1,7,2,0
u_2851,24,0,0,7,0,0,2,10,0,0,3,0,1,0,0,0,1,0,0
u_2850,36,0,1,2,11,1,1,3,8,1,2,0,3,1,1,0,1,0,0
u_2857,562,1,2,38,40,5,17,80,108,32,89,46,54,0,28,0,8,4,10
u_4329,238,9,10,31,17,4,13,31,35,7,37,5,12,0,9,4,9,1,4
u_2855,49,3,2,13,1,0,0,8,7,4,5,1,3,1,1,0,0,0,0
u_4821,217,4,11,35,11,9,19,69,13,5,19,3,10,0,6,0,0,0,3
u_4796,424,15,18,85,23,13,38,74,33,18,20,6,29,2,11,17,10,10,2
u_558,305,0,3,42,12,3,30,123,17,8,15,0,11,0,23,4,9,2,3
u_4822,25,0,0,10,2,0,2,5,3,0,1,0,1,0,0,1,0,0,0
u_4797,89,4,8,38,4,2,15,8,2,1,1,0,2,0,2,1,1,0,0
u_4531,273,10,7,45,15,3,11,46,34,20,23,5,14,3,12,10,5,8,2
u_106,97,2,2,20,2,1,32,13,4,0,6,1,1,0,5,6,2,0,0
u_4795,150,1,2,7,3,2,8,47,9,6,17,3,8,18,9,2,4,4,0
u_100,61,0,1,3,10,1,4,12,13,2,2,0,5,0,5,1,2,0,0
u_4793,132,1,2,16,2,0,10,39,13,13,16,4,3,1,4,1,4,1,2
u_4369,53,0,0,5,0,0,2,18,5,3,4,1,4,2,3,1,2,3,0
u_4323,166,13,18,29,9,5,7,17,18,3,17,0,6,1,13,6,3,1,0
u_102,109,2,2,21,3,0,13,18,8,4,15,1,9,0,2,0,5,6,0
u_4322,349,4,8,47,16,3,24,112,31,12,42,4,8,0,17,8,8,1,4
u_4791,191,0,1,45,13,5,16,36,17,13,14,6,13,0,7,0,4,1,0
u_4321,79,0,0,28,2,1,6,17,9,2,5,1,1,0,3,1,0,1,2
u_4320,192,1,3,9,39,4,6,19,53,7,12,2,19,0,12,1,1,1,3
u_557,128,5,1,9,11,2,3,8,18,4,17,3,30,0,5,0,6,5,1
u_4368,204,0,1,16,15,4,4,22,48,10,37,5,30,0,6,0,4,1,1
u_556,328,23,48,62,34,13,38,15,23,1,4,1,23,0,7,31,3,1,1
u_555,61,13,10,12,2,0,2,4,2,1,5,0,2,0,1,4,1,2,0
u_554,30,1,0,6,0,0,2,13,2,0,5,0,0,0,0,0,1,0,0
u_3450,225,2,2,23,7,1,13,53,28,23,45,2,3,0,6,1,12,1,3
u_3451,80,2,1,33,1,0,6,15,3,4,11,0,1,0,1,0,1,1,0
u_3452,175,0,0,18,7,0,14,40,20,7,20,7,9,1,21,3,6,1,1
u_3453,265,2,4,27,11,2,14,73,38,13,25,4,9,0,29,5,2,1,6
u_3454,360,12,13,54,16,4,35,75,49,16,36,5,19,1,8,8,3,1,5
u_3455,37,0,0,12,0,0,2,7,1,4,4,0,0,0,0,0,6,1,0
u_3456,139,0,1,4,19,3,1,8,33,3,15,2,41,0,7,0,2,0,0
u_3457,167,1,0,15,3,0,16,45,13,13,23,6,4,1,16,1,4,3,3
u_3458,231,20,27,64,6,4,29,41,7,2,5,3,4,1,2,11,4,0,1
u_3459,46,0,0,5,4,1,3,9,10,3,2,0,6,0,3,0,0,0,0
u_3061,77,0,0,7,14,2,9,7,15,0,6,1,8,0,5,1,0,0,2
u_3060,49,0,0,2,2,0,3,6,5,7,20,0,0,0,0,0,4,0,0
u_3063,91,0,0,12,12,2,5,12,20,1,8,4,7,0,4,1,1,2,0
u_3062,71,0,0,9,3,0,3,10,14,1,14,5,9,0,2,0,1,0,0
u_3065,386,15,23,79,11,9,46,85,19,21,24,2,14,3,12,13,6,1,3
u_3064,82,3,2,6,7,1,4,14,17,0,7,1,10,0,7,2,0,1,0
u_3067,933,6,16,166,32,15,97,263,67,39,92,20,47,2,26,11,16,11,7
u_3066,127,2,1,25,3,0,5,26,16,11,18,6,7,0,4,0,3,0,0
u_3069,149,1,0,17,8,1,6,30,23,4,23,4,15,0,10,1,4,1,1
u_3068,36,0,0,0,3,1,1,7,3,2,6,1,6,0,2,1,3,0,0
u_4487,93,0,0,4,7,1,2,8,32,4,21,2,6,0,4,0,2,0,0
u_4484,454,20,35,80,36,13,45,83,30,3,11,4,29,2,14,33,10,4,2
u_4485,132,3,2,32,2,0,11,33,11,9,14,2,4,0,2,2,4,1,0
u_4482,1055,24,42,179,45,11,79,275,78,42,89,19,34,6,37,34,36,10,15
u_4483,114,0,1,14,1,1,18,49,8,8,6,1,1,0,3,1,2,0,0
u_4480,344,8,9,64,6,3,22,95,28,19,27,8,12,5,10,8,7,4,9
u_4481,70,0,0,4,6,2,4,9,13,1,13,9,7,0,1,0,1,0,0
u_4488,177,0,0,13,14,1,3,18,42,7,15,15,14,0,8,1,9,3,14
u_4489,685,14,11,123,55,12,36,87,95,39,62,17,84,3,20,6,10,8,3
u_2228,125,0,1,5,14,3,6,6,37,2,17,7,19,0,6,0,1,1,0
u_2229,32,2,2,19,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0
u_2224,78,11,7,9,1,1,0,7,7,0,6,4,17,0,4,2,1,1,0
u_2225,355,7,12,82,23,4,22,46,46,10,25,2,13,1,24,16,7,3,12
u_2226,66,0,0,14,6,1,3,8,12,5,10,0,5,0,2,0,0,0,0
u_2227,90,0,0,5,5,1,2,16,21,9,16,0,9,0,3,0,2,1,0
u_2220,43,1,2,12,0,0,2,10,4,3,4,1,0,0,2,1,0,0,1
u_2221,207,1,1,20,10,1,13,56,21,10,22,1,31,2,7,1,5,4,1
u_2222,219,4,8,73,3,1,29,70,7,4,2,1,3,0,8,3,0,0,3
u_2223,403,26,25,70,39,8,22,37,56,7,35,15,29,0,11,14,2,4,3
u_5768,153,0,0,18,0,0,54,41,0,1,13,0,0,0,4,4,15,3,0
u_3939,30,0,0,3,2,0,0,9,3,3,2,0,0,0,4,0,1,1,2
u_3938,136,2,1,23,6,0,7,29,17,5,5,5,8,1,5,1,1,0,20
